time,length,src,dst,src_port,dst_port,protocol,ttl
1745488979.30796,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488979.331525,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488979.331788,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488979.331794,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488979.331795,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488979.3559,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488979.356105,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488979.35611,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488979.382179,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488979.382183,101,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488979.382549,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488979.382555,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488979.401571,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488979.401785,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488979.401791,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488979.422276,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488979.422548,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488979.422556,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488979.445676,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488979.445997,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488979.446006,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488979.452713,46,192.168.0.104,224.0.0.251,-1,-1,IGMP,1
1745488979.469409,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488979.469676,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488979.469682,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488979.491174,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488979.491403,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488979.491408,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488979.49141,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488979.506725,101,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488979.50712,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488979.528777,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488979.529022,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488979.529027,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488979.549266,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488979.54942,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488979.549423,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488979.572332,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488979.572461,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488979.572467,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488979.595965,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488979.596154,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488979.596159,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488979.624776,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488979.624952,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488979.624956,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488979.644626,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488979.644752,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488979.644755,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488979.644757,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488979.645343,101,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488979.645424,66,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488979.666315,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488979.66639,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488979.666392,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488979.691007,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488979.691084,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488979.691085,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488979.712003,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488979.712075,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488979.712076,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488979.734957,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488979.735035,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488979.735036,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488979.785927,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488979.786041,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488980.108827,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488980.121315,78,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488980.121317,78,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488980.121319,78,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488980.121325,78,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488980.121327,78,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488980.121329,78,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488980.12133,78,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488980.121332,78,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488980.121487,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488980.121515,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488980.121517,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488980.121522,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488980.121523,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488980.139333,78,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488980.139444,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488980.14218,78,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488980.142257,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488980.143349,78,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488980.143433,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488980.143434,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488980.143435,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488980.143436,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488980.145721,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488980.145724,101,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488980.145885,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488980.145886,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488980.16257,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488980.162689,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488980.16269,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488980.186281,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488980.186499,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488980.186507,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488980.208696,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488980.208952,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488980.208959,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488980.23089,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488980.231164,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488980.231173,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488980.25673,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488980.256733,101,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488980.257122,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488980.257129,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488980.257131,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488980.281166,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488980.281433,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488980.28144,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488980.298217,83,192.168.0.104,172.224.53.8,49918,443,UDP,64
1745488980.303939,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488980.304161,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488980.304165,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488980.324737,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488980.324997,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488980.325003,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488980.347585,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488980.347873,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488980.347879,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488980.370296,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488980.370601,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488980.370608,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488980.401046,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488980.401049,101,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488980.401346,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488980.401349,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488980.417709,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488980.418,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488980.41801,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488980.430089,73,172.224.53.8,192.168.0.104,443,49918,UDP,57
1745488980.441469,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488980.442698,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488980.442704,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488980.46406,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488980.464228,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488980.464238,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488980.486688,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488980.486879,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488980.486886,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488980.486887,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488980.509672,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488980.509907,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488980.509915,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488980.520939,101,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488980.521167,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488980.544802,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488980.545004,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488980.545011,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488980.569503,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488980.569751,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488980.569757,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488980.5913,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488980.591497,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488980.591502,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488980.613914,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488980.614146,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488980.614153,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488980.636643,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488980.636839,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488980.636845,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488980.660057,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488980.660059,101,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488980.660323,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488980.660328,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488980.683562,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488980.683687,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488980.683693,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488980.70764,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488980.707844,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488980.707851,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488980.728562,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488980.728776,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488980.728785,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488980.751886,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488980.752112,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488980.752118,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488980.75212,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488980.774436,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488980.77458,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488980.774583,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488980.798718,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488980.798721,101,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488980.798845,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488980.798847,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488980.807356,73,192.168.0.104,192.168.0.1,59089,53,UDP,64
1745488980.807846,73,192.168.0.104,192.168.0.1,53859,53,UDP,64
1745488980.823228,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488980.823311,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488980.823312,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488980.842629,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488980.842716,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488980.842718,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488980.865775,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488980.865861,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488980.865863,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488980.89093,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488980.891023,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488980.891025,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488980.916318,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488980.9164,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488980.916402,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488980.937767,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488980.937769,101,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488980.937892,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488980.937892,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488980.958531,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488980.958623,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488980.958624,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488980.980039,72,192.168.0.104,172.224.53.8,49918,443,UDP,64
1745488980.982696,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488980.982788,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488980.982789,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488981.00269,133,192.168.0.1,192.168.0.104,53,53859,UDP,62
1745488981.004801,188,192.168.0.1,192.168.0.104,53,59089,UDP,62
1745488981.0055,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488981.005516,90,192.168.0.104,192.168.0.1,51198,53,UDP,64
1745488981.005611,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488981.005613,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488981.029264,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488981.029331,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488981.029332,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488981.051778,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488981.051884,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488981.051886,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488981.055418,78,192.168.0.104,151.101.133.50,53181,443,TCP,64
1745488981.075742,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488981.075865,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488981.075866,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488981.076846,101,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488981.077148,66,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488981.101962,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488981.102172,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488981.102181,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488981.123555,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488981.123738,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488981.123748,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488981.144528,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488981.145031,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488981.145039,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488981.145041,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488981.149561,161,192.168.0.1,192.168.0.104,53,51198,UDP,62
1745488981.157818,83,172.224.53.8,192.168.0.104,443,49918,UDP,54
1745488981.168569,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488981.168768,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488981.168775,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488981.191744,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488981.19193,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488981.191935,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488981.216005,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488981.216009,101,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488981.216292,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488981.216299,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488981.226978,74,151.101.133.50,192.168.0.104,443,53181,TCP,57
1745488981.227954,66,192.168.0.104,151.101.133.50,53181,443,TCP,64
1745488981.227958,583,192.168.0.104,151.101.133.50,53181,443,TCP,64
1745488981.23752,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488981.237698,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488981.237704,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488981.260318,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488981.260458,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488981.260463,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488981.283584,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488981.283745,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488981.283751,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488981.307892,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488981.308056,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488981.308064,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488981.332188,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488981.332376,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488981.332386,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488981.342651,101,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488981.342894,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488981.366288,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488981.36643,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488981.366434,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488981.366436,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488981.387635,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488981.387783,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488981.387788,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488981.404019,66,151.101.133.50,192.168.0.104,443,53181,TCP,57
1745488981.40642,1494,151.101.133.50,192.168.0.104,443,53181,TCP,57
1745488981.406553,78,192.168.0.104,151.101.133.50,53181,443,TCP,64
1745488981.407905,1494,151.101.133.50,192.168.0.104,443,53181,TCP,57
1745488981.407908,1494,151.101.133.50,192.168.0.104,443,53181,TCP,57
1745488981.407911,1494,151.101.133.50,192.168.0.104,443,53181,TCP,57
1745488981.408212,66,192.168.0.104,151.101.133.50,53181,443,TCP,64
1745488981.408215,66,192.168.0.104,151.101.133.50,53181,443,TCP,64
1745488981.408794,455,151.101.133.50,192.168.0.104,443,53181,TCP,57
1745488981.409483,66,192.168.0.104,151.101.133.50,53181,443,TCP,64
1745488981.415978,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488981.416162,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488981.41617,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488981.419067,159,192.168.0.104,151.101.133.50,53181,443,TCP,64
1745488981.422336,1494,192.168.0.104,151.101.133.50,53181,443,TCP,64
1745488981.422356,686,192.168.0.104,151.101.133.50,53181,443,TCP,64
1745488981.422365,725,192.168.0.104,151.101.133.50,53181,443,TCP,64
1745488981.438865,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488981.439032,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488981.439041,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488981.46256,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488981.462734,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488981.462741,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488981.485706,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488981.485844,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488981.485852,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488981.486358,101,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488981.486532,66,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488981.509352,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488981.509506,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488981.509513,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488981.534203,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488981.53441,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488981.534416,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488981.555395,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488981.55553,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488981.555538,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488981.555539,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488981.578071,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488981.578236,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488981.578244,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488981.600292,83,192.168.0.104,172.224.53.8,49918,443,UDP,64
1745488981.608072,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488981.608173,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488981.608174,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488981.613277,66,151.101.133.50,192.168.0.104,443,53181,TCP,57
1745488981.613279,117,151.101.133.50,192.168.0.104,443,53181,TCP,57
1745488981.613801,66,192.168.0.104,151.101.133.50,53181,443,TCP,64
1745488981.620316,66,151.101.133.50,192.168.0.104,443,53181,TCP,57
1745488981.625715,66,151.101.133.50,192.168.0.104,443,53181,TCP,57
1745488981.63872,66,151.101.133.50,192.168.0.104,443,53181,TCP,57
1745488981.638723,138,151.101.133.50,192.168.0.104,443,53181,TCP,57
1745488981.638725,1494,151.101.133.50,192.168.0.104,443,53181,TCP,57
1745488981.638728,1494,151.101.133.50,192.168.0.104,443,53181,TCP,57
1745488981.638731,1494,151.101.133.50,192.168.0.104,443,53181,TCP,57
1745488981.639373,1494,151.101.133.50,192.168.0.104,443,53181,TCP,57
1745488981.639505,66,192.168.0.104,151.101.133.50,53181,443,TCP,64
1745488981.639512,66,192.168.0.104,151.101.133.50,53181,443,TCP,64
1745488981.640172,104,192.168.0.104,151.101.133.50,53181,443,TCP,64
1745488981.640293,66,192.168.0.104,151.101.133.50,53181,443,TCP,64
1745488981.644647,1494,151.101.133.50,192.168.0.104,443,53181,TCP,57
1745488981.644651,1494,151.101.133.50,192.168.0.104,443,53181,TCP,57
1745488981.644792,66,192.168.0.104,151.101.133.50,53181,443,TCP,64
1745488981.647951,1494,151.101.133.50,192.168.0.104,443,53181,TCP,57
1745488981.648084,66,192.168.0.104,151.101.133.50,53181,443,TCP,64
1745488981.652349,1494,151.101.133.50,192.168.0.104,443,53181,TCP,57
1745488981.652353,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488981.652355,101,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488981.652551,66,192.168.0.104,151.101.133.50,53181,443,TCP,64
1745488981.652568,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488981.65257,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488981.654434,1494,151.101.133.50,192.168.0.104,443,53181,TCP,57
1745488981.654439,1494,151.101.133.50,192.168.0.104,443,53181,TCP,57
1745488981.654777,66,192.168.0.104,151.101.133.50,53181,443,TCP,64
1745488981.660323,1494,151.101.133.50,192.168.0.104,443,53181,TCP,57
1745488981.660326,882,151.101.133.50,192.168.0.104,443,53181,TCP,57
1745488981.660489,66,192.168.0.104,151.101.133.50,53181,443,TCP,64
1745488981.664756,1494,151.101.133.50,192.168.0.104,443,53181,TCP,57
1745488981.664876,66,192.168.0.104,151.101.133.50,53181,443,TCP,64
1745488981.666253,1494,151.101.133.50,192.168.0.104,443,53181,TCP,57
1745488981.666326,66,192.168.0.104,151.101.133.50,53181,443,TCP,64
1745488981.669674,1494,151.101.133.50,192.168.0.104,443,53181,TCP,57
1745488981.669759,66,192.168.0.104,151.101.133.50,53181,443,TCP,64
1745488981.670177,1494,151.101.133.50,192.168.0.104,443,53181,TCP,57
1745488981.670232,66,192.168.0.104,151.101.133.50,53181,443,TCP,64
1745488981.671019,66,104.18.43.204,192.168.0.104,443,53152,TCP,56
1745488981.671067,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
1745488981.671067,1454,192.168.0.104,104.18.43.204,53152,443,TCP,64
