src,src_port,dst,dst_port,protocol,packet_count,total_bytes,avg_packet_size,flow_duration,avg_ttl
60876673,443,2604010701,63061,1,0.9274781315295638,1.0878118492038933,4.127114109790811,-0.19503714511002168,5.576608427263323
2604010701,53638,2604007690,53,2,-0.21033159365367338,-0.16408723580653153,-0.45372507924619093,-0.3168139496966155,-0.17973435457060288
2604010701,54209,2604007690,53,2,-0.21033159365367338,-0.16408723580653153,-0.45372507924619093,-0.3168139496966155,-0.17973435457060288
2604007690,53,2604010701,54209,2,-0.21033159365367338,-0.16392933208857016,-0.32178879453660014,-0.3168139496966155,-0.21136261161364645
2604007690,53,2604010701,53638,2,-0.21033159365367338,-0.1639976147774183,-0.3788423230596664,-0.3168139496966155,-0.21136261161364645
2604010701,55192,2604007690,53,2,-0.21033159365367338,-0.1641555184953797,-0.5107786077692572,-0.3168139496966155,-0.17973435457060288
2604007690,53,2604010701,55192,2,-0.21033159365367338,-0.1641555184953797,-0.5107786077692572,-0.3168139496966155,-0.21136261161364645
2604010701,50291,2604007690,53,2,-0.21033159365367338,-0.1641469831592737,-0.503646916703874,-0.3168139496966155,-0.17973435457060288
2604010701,51606,2604007690,53,2,-0.21033159365367338,-0.1641469831592737,-0.503646916703874,-0.3168139496966155,-0.17973435457060288
2604007690,53,2604010701,50291,2,-0.21033159365367338,-0.1641469831592737,-0.503646916703874,-0.3168139496966155,-0.21136261161364645
2604007690,53,2604010701,51606,2,-0.21033159365367338,-0.16397200876910026,-0.35744724986351656,-0.3168139496966155,-0.21136261161364645
2604010701,51031,2604007690,53,2,-0.21033159365367338,-0.16411710948290262,-0.4786859979750324,-0.3168139496966155,-0.17973435457060288
2604010701,63062,3158408258,443,1,-0.151294296592279,-0.15687060912889045,-0.25522634459302285,-0.2602644899093748,-0.17973435457060288
2604007690,53,2604010701,51031,2,-0.21033159365367338,-0.16411710948290262,-0.4786859979750324,-0.3168139496966155,-0.21136261161364645
3158408258,443,2604010701,63062,1,-0.09762402653646592,-0.0739199451825214,2.654233470270275,-0.27323998917273823,-0.6857864672592996
2604010701,54339,2604007690,53,2,-0.21033159365367338,-0.16417258916759175,-0.5250419899000237,-0.3168139496966155,-0.17973435457060288
2604010701,59044,2604007690,53,2,-0.21033159365367338,-0.16412991248706166,-0.48938353457310735,-0.3168139496966155,-0.17973435457060288
2604010701,65393,2604007690,53,2,-0.21033159365367338,-0.1641469831592737,-0.503646916703874,-0.3168139496966155,-0.17973435457060288
2604010701,55547,2604007690,53,2,-0.21033159365367338,-0.1641469831592737,-0.503646916703874,-0.3168139496966155,-0.17973435457060288
2604007690,53,2604010701,54339,2,-0.21033159365367338,-0.16417258916759175,-0.5250419899000237,-0.3168139496966155,-0.21136261161364645
2604010701,51468,600407375,443,2,-0.11909213455879115,-0.14256965348325157,0.2319077756785743,-0.2893208742797099,-0.17973435457060288
2604007690,53,2604010701,55547,2,-0.21033159365367338,-0.16392506442051713,-0.3182229490039085,-0.3168139496966155,-0.21136261161364645
2604011250,17500,4294967295,17500,2,-0.21033159365367338,-0.1635537772999052,-0.007994387659735617,-0.3168139496966155,-0.17973435457060288
2604011250,17500,2604011519,17500,2,-0.21033159365367338,-0.1635537772999052,-0.007994387659735617,-0.3168139496966155,-0.17973435457060288
2604010909,17500,2604011519,17500,2,-0.21033159365367338,-0.16214544684241167,1.1687346381285064,-0.3168139496966155,-0.17973435457060288
2604011098,17500,4294967295,17500,2,-0.151294296592279,-0.13819956139696862,1.0448215058674717,-0.3164441797720172,1.8444740961841841
2604011098,17500,2604011519,17500,2,-0.21033159365367338,-0.1623204212325851,1.022534971288149,-0.3168139496966155,1.8444740961841841
2604007690,53,2604010701,59044,2,-0.21033159365367338,-0.16412991248706166,-0.48938353457310735,-0.3168139496966155,-0.21136261161364645
2604007690,53,2604010701,65393,2,-0.21033159365367338,-0.1639933471093653,-0.3752764775269748,-0.3168139496966155,-0.21136261161364645
600407375,443,2604010701,51468,2,0.03118462159748546,0.06291002793310776,3.34506318878759,-0.2976696186240619,-0.38531802535038595
2604010701,63220,2604007690,53,2,-0.21033159365367338,-0.16413418015511466,-0.492949380105799,-0.3168139496966155,-0.17973435457060288
2604010701,63063,3272136608,443,1,-0.1566613235978603,-0.15674257908730013,-0.1973083686680919,-0.26438289855680946,-0.17973435457060288
2604007690,53,2604010701,63220,2,-0.21033159365367338,-0.16413418015511466,-0.492949380105799,-0.3168139496966155,-0.21136261161364645
2604010701,63064,3158408282,443,1,-0.18886348563134814,-0.16054507132253265,-0.1270936284516365,-0.28843952521793687,-0.17973435457060288
3272136608,443,2604010701,63063,1,-0.151294296592279,-0.13293752668760642,1.411212134351538,-0.2487633521081268,-0.6225299531732126
3158408282,443,2604010701,63064,1,-0.18349645862576686,-0.14784875886482582,1.5312622672854899,-0.28868513562862824,-0.590901696130169
2604010701,63587,2604007690,53,2,-0.21033159365367338,-0.1641512508273267,-0.5072127622365655,-0.3168139496966155,-0.17973435457060288
2604010701,63016,2604007690,53,2,-0.21033159365367338,-0.1641512508273267,-0.5072127622365655,-0.3168139496966155,-0.17973435457060288
2604007690,53,2604010701,63016,2,-0.21033159365367338,-0.16369461034565455,-0.12566729023855983,-0.3168139496966155,-0.21136261161364645
2604007690,53,2604010701,63587,2,-0.21033159365367338,-0.16396774110104725,-0.35388140433082493,-0.3168139496966155,-0.21136261161364645
2604010701,65254,2604007690,53,2,-0.21033159365367338,-0.16410430647874358,-0.4679884613769575,-0.3168139496966155,-0.17973435457060288
2604007690,53,2604010701,65254,2,-0.21033159365367338,-0.16410430647874358,-0.4679884613769575,-0.3168139496966155,-0.21136261161364645
2604010701,63065,306442315,443,1,-0.1459272695866977,-0.15535558697007165,-0.19862997575363492,-0.08831710623384531,-0.17973435457060288
306442315,443,2604010701,63065,1,-0.14056024258111638,-0.1347982299587191,0.9863671094565623,-0.0948102730997721,5.576608427263323
2604010701,54882,2604007690,53,2,-0.21033159365367338,-0.16413418015511466,-0.492949380105799,-0.3168139496966155,-0.17973435457060288
2604010701,59868,2604007690,53,2,-0.21033159365367338,-0.16413418015511466,-0.492949380105799,-0.3168139496966155,-0.17973435457060288
2604007690,53,2604010701,59868,2,-0.21033159365367338,-0.1636775396734425,-0.11140390810779324,-0.3168139496966155,-0.21136261161364645
2604010587,60256,2604011519,137,2,-0.21033159365367338,-0.16409150347458457,-0.45729092477888256,-0.3168139496966155,-0.17973435457060288
2604007690,53,2604010701,54882,2,-0.21033159365367338,-0.1639506704288352,-0.3396180222000584,-0.3168139496966155,-0.21136261161364645
2604010701,53600,2604007690,53,2,-0.21033159365367338,-0.16410430647874358,-0.4679884613769575,-0.3168139496966155,-0.17973435457060288
2604007690,53,2604010701,53600,2,-0.21033159365367338,-0.16410430647874358,-0.4679884613769575,-0.3168139496966155,-0.21136261161364645
2604010701,63066,918576976,443,1,-0.1459272695866977,-0.1558634394683799,-0.23127117716827383,-0.2944053854924291,-0.17973435457060288
918576976,443,2604010701,63066,1,-0.10299105354204723,-0.08114083952821552,2.5307178294484904,-0.27990580853653985,5.513351913177235
2604010587,138,2604011519,138,2,-0.21033159365367338,-0.16356231263601123,-0.015126078725118902,-0.3168139496966155,-0.17973435457060288
2604010701,51673,2604007690,53,2,-0.21033159365367338,-0.16413418015511466,-0.492949380105799,-0.3168139496966155,-0.17973435457060288
2604010701,58113,2604007690,53,2,-0.21033159365367338,-0.16413418015511466,-0.492949380105799,-0.3168139496966155,-0.17973435457060288
2604007690,53,2604010701,58113,2,-0.21033159365367338,-0.163861049399722,-0.26473526601353387,-0.3168139496966155,-0.21136261161364645
2604007690,53,2604010701,51673,2,-0.21033159365367338,-0.16413418015511466,-0.492949380105799,-0.3168139496966155,-0.21136261161364645
2604010701,65374,312092987,443,2,-0.10299105354204723,-0.08015927587602305,2.569772328139875,-0.2643107270167059,-0.17973435457060288
312092987,443,2604010701,65374,2,-0.151294296592279,-0.12828150084177176,1.7354069240320864,-0.26765045192878595,5.576608427263323
